# ell   TT    EE     BB    TE    PP    TP    EP
  5712   4.9389625e-02   6.9355617e-04   0.0000000e+00  -6.7149540e-04   2.0242177e-10   4.7906203e-15   1.8637820e-17
  5713   4.9325603e-02   6.9090403e-04   0.0000000e+00  -6.7092752e-04   2.0231221e-10   4.7830541e-15   1.8613650e-17
  5714   4.9261354e-02   6.8826904e-04   0.0000000e+00  -6.7033365e-04   2.0220275e-10   4.7754879e-15   1.8589351e-17
  5715   4.9196778e-02   6.8565017e-04   0.0000000e+00  -6.6971279e-04   2.0209336e-10   4.7679204e-15   1.8564918e-17
  5716   4.9132075e-02   6.8304744e-04   0.0000000e+00  -6.6906695e-04   2.0198402e-10   4.7603519e-15   1.8540353e-17
  5717   4.9067045e-02   6.8046082e-04   0.0000000e+00  -6.6839613e-04   2.0187470e-10   4.7527818e-15   1.8515654e-17
  5718   4.9001788e-02   6.7789031e-04   0.0000000e+00  -6.6769834e-04   2.0176548e-10   4.7452114e-15   1.8490827e-17
  5719   4.8936305e-02   6.7533691e-04   0.0000000e+00  -6.6697657e-04   2.0165632e-10   4.7376403e-15   1.8465869e-17
  5720   4.8870494e-02   6.7279860e-04   0.0000000e+00  -6.6622883e-04   2.0154722e-10   4.7300685e-15   1.8440782e-17
  5721   4.8804558e-02   6.7027637e-04   0.0000000e+00  -6.6545513e-04   2.0143814e-10   4.7224951e-15   1.8415561e-17
  5722   4.8738394e-02   6.6777023e-04   0.0000000e+00  -6.6465746e-04   2.0132916e-10   4.7149223e-15   1.8390217e-17
  5723   4.8671904e-02   6.6528016e-04   0.0000000e+00  -6.6383484e-04   2.0122024e-10   4.7073492e-15   1.8364745e-17
  5724   4.8605288e-02   6.6280615e-04   0.0000000e+00  -6.6298626e-04   2.0111137e-10   4.6997759e-15   1.8339147e-17
  5725   4.8538346e-02   6.6034720e-04   0.0000000e+00  -6.6211373e-04   2.0100252e-10   4.6922019e-15   1.8313420e-17
  5726   4.8471278e-02   6.5790529e-04   0.0000000e+00  -6.6121726e-04   2.0089378e-10   4.6846285e-15   1.8287571e-17
  5727   4.8403884e-02   6.5547742e-04   0.0000000e+00  -6.6029584e-04   2.0078509e-10   4.6770552e-15   1.8261597e-17
  5728   4.8336363e-02   6.5306659e-04   0.0000000e+00  -6.5934948e-04   2.0067642e-10   4.6694809e-15   1.8235495e-17
  5729   4.8268517e-02   6.5067078e-04   0.0000000e+00  -6.5837918e-04   2.0056785e-10   4.6619081e-15   1.8209274e-17
  5730   4.8200546e-02   6.4828999e-04   0.0000000e+00  -6.5738496e-04   2.0045935e-10   4.6543356e-15   1.8182931e-17
  5731   4.8132248e-02   6.4592521e-04   0.0000000e+00  -6.5636780e-04   2.0035090e-10   4.6467637e-15   1.8156466e-17
  5732   4.8063825e-02   6.4357543e-04   0.0000000e+00  -6.5532571e-04   2.0024246e-10   4.6391919e-15   1.8129878e-17
  5733   4.7995177e-02   6.4124164e-04   0.0000000e+00  -6.5425971e-04   2.0013413e-10   4.6316214e-15   1.8103173e-17
  5734   4.7926303e-02   6.3892284e-04   0.0000000e+00  -6.5317078e-04   2.0002586e-10   4.6240517e-15   1.8076347e-17
  5735   4.7857204e-02   6.3661901e-04   0.0000000e+00  -6.5205794e-04   1.9991764e-10   4.6164829e-15   1.8049403e-17
  5736   4.7787880e-02   6.3433016e-04   0.0000000e+00  -6.5092219e-04   1.9980944e-10   4.6089141e-15   1.8022337e-17
  5737   4.7718331e-02   6.3205727e-04   0.0000000e+00  -6.4976353e-04   1.9970134e-10   4.6013476e-15   1.7995158e-17
  5738   4.7648557e-02   6.2979833e-04   0.0000000e+00  -6.4858097e-04   1.9959330e-10   4.5937823e-15   1.7967862e-17
  5739   4.7578658e-02   6.2755534e-04   0.0000000e+00  -6.4737551e-04   1.9948532e-10   4.5862184e-15   1.7940451e-17
  5740   4.7508435e-02   6.2532629e-04   0.0000000e+00  -6.4614815e-04   1.9937736e-10   4.5786554e-15   1.7912922e-17
  5741   4.7438086e-02   6.2311317e-04   0.0000000e+00  -6.4489689e-04   1.9926949e-10   4.5710946e-15   1.7885281e-17
  5742   4.7367513e-02   6.2091497e-04   0.0000000e+00  -6.4362375e-04   1.9916169e-10   4.5635354e-15   1.7857526e-17
  5743   4.7296816e-02   6.1873069e-04   0.0000000e+00  -6.4232772e-04   1.9905394e-10   4.5559780e-15   1.7829658e-17
  5744   4.7225794e-02   6.1656131e-04   0.0000000e+00  -6.4100981e-04   1.9894621e-10   4.5484215e-15   1.7801674e-17
  5745   4.7154648e-02   6.1440684e-04   0.0000000e+00  -6.3967002e-04   1.9883858e-10   4.5408680e-15   1.7773583e-17
  5746   4.7083278e-02   6.1226725e-04   0.0000000e+00  -6.3830735e-04   1.9873101e-10   4.5333167e-15   1.7745381e-17
  5747   4.7011783e-02   6.1014156e-04   0.0000000e+00  -6.3692281e-04   1.9862350e-10   4.5257676e-15   1.7717068e-17
  5748   4.6939965e-02   6.0803074e-04   0.0000000e+00  -6.3551641e-04   1.9851600e-10   4.5182202e-15   1.7688645e-17
  5749   4.6868023e-02   6.0593478e-04   0.0000000e+00  -6.3408914e-04   1.9840860e-10   4.5106759e-15   1.7660114e-17
  5750   4.6795857e-02   6.0385269e-04   0.0000000e+00  -6.3263900e-04   1.9830126e-10   4.5031341e-15   1.7631476e-17
  5751   4.6723567e-02   6.0178445e-04   0.0000000e+00  -6.3116801e-04   1.9819399e-10   4.4955949e-15   1.7602731e-17
  5752   4.6651053e-02   5.9973106e-04   0.0000000e+00  -6.2967617e-04   1.9808672e-10   4.4880574e-15   1.7573875e-17
  5753   4.6578316e-02   5.9769251e-04   0.0000000e+00  -6.2816248e-04   1.9797955e-10   4.4805239e-15   1.7544918e-17
  5754   4.6505456e-02   5.9566678e-04   0.0000000e+00  -6.2662794e-04   1.9787245e-10   4.4729933e-15   1.7515855e-17
  5755   4.6432372e-02   5.9365588e-04   0.0000000e+00  -6.2507255e-04   1.9776540e-10   4.4654657e-15   1.7486689e-17
  5756   4.6359065e-02   5.9165979e-04   0.0000000e+00  -6.2349633e-04   1.9765837e-10   4.4579409e-15   1.7457416e-17
  5757   4.6285635e-02   5.8967651e-04   0.0000000e+00  -6.2189927e-04   1.9755143e-10   4.4504198e-15   1.7428043e-17
  5758   4.6211982e-02   5.8770702e-04   0.0000000e+00  -6.2028138e-04   1.9744456e-10   4.4429021e-15   1.7398568e-17
  5759   4.6138206e-02   5.8575233e-04   0.0000000e+00  -6.1864266e-04   1.9733775e-10   4.4353880e-15   1.7368991e-17
  5760   4.6064207e-02   5.8381142e-04   0.0000000e+00  -6.1698412e-04   1.9723094e-10   4.4278764e-15   1.7339310e-17
  5761   4.5990085e-02   5.8188328e-04   0.0000000e+00  -6.1530575e-04   1.9712424e-10   4.4203695e-15   1.7309532e-17
  5762   4.5915741e-02   5.7996992e-04   0.0000000e+00  -6.1360657e-04   1.9701760e-10   4.4128665e-15   1.7279656e-17
  5763   4.5841274e-02   5.7806931e-04   0.0000000e+00  -6.1188757e-04   1.9691102e-10   4.4053673e-15   1.7249681e-17
  5764   4.5766585e-02   5.7618345e-04   0.0000000e+00  -6.1014876e-04   1.9680444e-10   4.3978717e-15   1.7219606e-17
  5765   4.5691773e-02   5.7431034e-04   0.0000000e+00  -6.0839114e-04   1.9669797e-10   4.3903808e-15   1.7189436e-17
  5766   4.5616739e-02   5.7245097e-04   0.0000000e+00  -6.0661273e-04   1.9659156e-10   4.3828940e-15   1.7159170e-17
  5767   4.5541582e-02   5.7060432e-04   0.0000000e+00  -6.0481551e-04   1.9648521e-10   4.3754117e-15   1.7128808e-17
  5768   4.5466204e-02   5.6877140e-04   0.0000000e+00  -6.0299849e-04   1.9637887e-10   4.3679327e-15   1.7098347e-17
  5769   4.5390704e-02   5.6695218e-04   0.0000000e+00  -6.0116168e-04   1.9627263e-10   4.3604594e-15   1.7067796e-17
  5770   4.5314981e-02   5.6514668e-04   0.0000000e+00  -5.9930708e-04   1.9616645e-10   4.3529907e-15   1.7037152e-17
  5771   4.5239237e-02   5.6335287e-04   0.0000000e+00  -5.9743270e-04   1.9606032e-10   4.3455268e-15   1.7006415e-17
  5772   4.5163171e-02   5.6157375e-04   0.0000000e+00  -5.9553954e-04   1.9595421e-10   4.3380672e-15   1.6975584e-17
  5773   4.5087084e-02   5.5980631e-04   0.0000000e+00  -5.9362759e-04   1.9584820e-10   4.3306132e-15   1.6944663e-17
  5774   4.5010775e-02   5.5805354e-04   0.0000000e+00  -5.9169688e-04   1.9574225e-10   4.3231642e-15   1.6913652e-17
  5775   4.4934344e-02   5.5631244e-04   0.0000000e+00  -5.8974839e-04   1.9563636e-10   4.3157204e-15   1.6882551e-17
  5776   4.4857693e-02   5.5458500e-04   0.0000000e+00  -5.8778113e-04   1.9553047e-10   4.3082809e-15   1.6851357e-17
  5777   4.4780920e-02   5.5287022e-04   0.0000000e+00  -5.8579611e-04   1.9542469e-10   4.3008479e-15   1.6820079e-17
  5778   4.4704026e-02   5.5116807e-04   0.0000000e+00  -5.8379233e-04   1.9531897e-10   4.2934204e-15   1.6788713e-17
  5779   4.4626910e-02   5.4947856e-04   0.0000000e+00  -5.8177079e-04   1.9521331e-10   4.2859985e-15   1.6757260e-17
  5780   4.4549774e-02   5.4780167e-04   0.0000000e+00  -5.7973050e-04   1.9510765e-10   4.2785818e-15   1.6725718e-17
  5781   4.4472417e-02   5.4613741e-04   0.0000000e+00  -5.7767346e-04   1.9500210e-10   4.2711714e-15   1.6694094e-17
  5782   4.4394840e-02   5.4448676e-04   0.0000000e+00  -5.7559868e-04   1.9489661e-10   4.2637670e-15   1.6662384e-17
  5783   4.4317241e-02   5.4284771e-04   0.0000000e+00  -5.7350615e-04   1.9479117e-10   4.2563687e-15   1.6630590e-17
  5784   4.4239422e-02   5.4122126e-04   0.0000000e+00  -5.7139688e-04   1.9468574e-10   4.2489755e-15   1.6598709e-17
  5785   4.4161483e-02   5.3960739e-04   0.0000000e+00  -5.6926988e-04   1.9458042e-10   4.2415895e-15   1.6566750e-17
  5786   4.4083423e-02   5.3800511e-04   0.0000000e+00  -5.6712514e-04   1.9447515e-10   4.2342100e-15   1.6534708e-17
  5787   4.4005243e-02   5.3641640e-04   0.0000000e+00  -5.6496468e-04   1.9436994e-10   4.2268369e-15   1.6502585e-17
  5788   4.3926943e-02   5.3483925e-04   0.0000000e+00  -5.6278650e-04   1.9426475e-10   4.2194698e-15   1.6470380e-17
  5789   4.3848422e-02   5.3327366e-04   0.0000000e+00  -5.6059159e-04   1.9415965e-10   4.2121100e-15   1.6438097e-17
  5790   4.3769882e-02   5.3172162e-04   0.0000000e+00  -5.5837997e-04   1.9405461e-10   4.2047570e-15   1.6405735e-17
  5791   4.3691122e-02   5.3018012e-04   0.0000000e+00  -5.5615263e-04   1.9394963e-10   4.1974108e-15   1.6373295e-17
  5792   4.3612242e-02   5.2865216e-04   0.0000000e+00  -5.5390758e-04   1.9384466e-10   4.1900707e-15   1.6340773e-17
  5793   4.3533242e-02   5.2713572e-04   0.0000000e+00  -5.5164783e-04   1.9373979e-10   4.1827387e-15   1.6308178e-17
  5794   4.3454122e-02   5.2563080e-04   0.0000000e+00  -5.4937037e-04   1.9363498e-10   4.1754139e-15   1.6275507e-17
  5795   4.3374883e-02   5.2413739e-04   0.0000000e+00  -5.4707821e-04   1.9353022e-10   4.1680964e-15   1.6242761e-17
  5796   4.3295525e-02   5.2265649e-04   0.0000000e+00  -5.4476936e-04   1.9342548e-10   4.1607859e-15   1.6209938e-17
  5797   4.3216047e-02   5.2118707e-04   0.0000000e+00  -5.4244582e-04   1.9332083e-10   4.1534833e-15   1.6177043e-17
  5798   4.3136450e-02   5.1972915e-04   0.0000000e+00  -5.4010558e-04   1.9321625e-10   4.1461885e-15   1.6144075e-17
  5799   4.3056734e-02   5.1828370e-04   0.0000000e+00  -5.3774967e-04   1.9311172e-10   4.1389014e-15   1.6111034e-17
  5800   4.2976899e-02   5.1684873e-04   0.0000000e+00  -5.3537907e-04   1.9300720e-10   4.1316211e-15   1.6077917e-17
  5801   4.2896945e-02   5.1542622e-04   0.0000000e+00  -5.3299279e-04   1.9290278e-10   4.1243498e-15   1.6044734e-17
  5802   4.2816872e-02   5.1401417e-04   0.0000000e+00  -5.3059184e-04   1.9279842e-10   4.1170866e-15   1.6011480e-17
  5803   4.2736680e-02   5.1261456e-04   0.0000000e+00  -5.2817522e-04   1.9269412e-10   4.1098315e-15   1.5978156e-17
  5804   4.2656370e-02   5.1122539e-04   0.0000000e+00  -5.2574394e-04   1.9258983e-10   4.1025842e-15   1.5944761e-17
  5805   4.2575941e-02   5.0984766e-04   0.0000000e+00  -5.2329799e-04   1.9248564e-10   4.0953458e-15   1.5911301e-17
  5806   4.2495394e-02   5.0848135e-04   0.0000000e+00  -5.2083738e-04   1.9238150e-10   4.0881159e-15   1.5877772e-17
  5807   4.2414828e-02   5.0712646e-04   0.0000000e+00  -5.1836311e-04   1.9227742e-10   4.0808946e-15   1.5844177e-17
  5808   4.2334044e-02   5.0578298e-04   0.0000000e+00  -5.1587319e-04   1.9217335e-10   4.0736811e-15   1.5810512e-17
  5809   4.2253242e-02   5.0444990e-04   0.0000000e+00  -5.1336962e-04   1.9206939e-10   4.0664773e-15   1.5776786e-17
  5810   4.2172221e-02   5.0312821e-04   0.0000000e+00  -5.1085141e-04   1.9196548e-10   4.0592824e-15   1.5742995e-17
  5811   4.2091183e-02   5.0181691e-04   0.0000000e+00  -5.0831956e-04   1.9186162e-10   4.0520966e-15   1.5709140e-17
  5812   4.2010127e-02   5.0051698e-04   0.0000000e+00  -5.0577406e-04   1.9175778e-10   4.0449194e-15   1.5675220e-17
  5813   4.1928853e-02   4.9922743e-04   0.0000000e+00  -5.0321394e-04   1.9165403e-10   4.0377519e-15   1.5641240e-17
  5814   4.1847561e-02   4.9794924e-04   0.0000000e+00  -5.0064118e-04   1.9155035e-10   4.0305938e-15   1.5607198e-17
  5815   4.1766052e-02   4.9668140e-04   0.0000000e+00  -4.9805379e-04   1.9144672e-10   4.0234452e-15   1.5573094e-17
  5816   4.1684525e-02   4.9542491e-04   0.0000000e+00  -4.9545378e-04   1.9134310e-10   4.0163051e-15   1.5538927e-17
  5817   4.1602980e-02   4.9417876e-04   0.0000000e+00  -4.9284016e-04   1.9123958e-10   4.0091756e-15   1.5504704e-17
  5818   4.1521219e-02   4.9294294e-04   0.0000000e+00  -4.9021391e-04   1.9113611e-10   4.0020559e-15   1.5470423e-17
  5819   4.1439440e-02   4.9171745e-04   0.0000000e+00  -4.8757405e-04   1.9103271e-10   3.9949461e-15   1.5436083e-17
  5820   4.1357544e-02   4.9050227e-04   0.0000000e+00  -4.8492158e-04   1.9092931e-10   3.9878458e-15   1.5401684e-17
  5821   4.1275631e-02   4.8929839e-04   0.0000000e+00  -4.8225551e-04   1.9082601e-10   3.9807561e-15   1.5367230e-17
  5822   4.1193501e-02   4.8810382e-04   0.0000000e+00  -4.7957784e-04   1.9072277e-10   3.9736765e-15   1.5332720e-17
  5823   4.1111354e-02   4.8691954e-04   0.0000000e+00  -4.7688756e-04   1.9061959e-10   3.9666073e-15   1.5298155e-17
  5824   4.1029190e-02   4.8574655e-04   0.0000000e+00  -4.7418469e-04   1.9051641e-10   3.9595475e-15   1.5263532e-17
  5825   4.0946910e-02   4.8458283e-04   0.0000000e+00  -4.7146923e-04   1.9041334e-10   3.9524992e-15   1.5228859e-17
  5826   4.0864513e-02   4.8342938e-04   0.0000000e+00  -4.6874118e-04   1.9031032e-10   3.9454615e-15   1.5194132e-17
  5827   4.0782000e-02   4.8228619e-04   0.0000000e+00  -4.6600255e-04   1.9020736e-10   3.9384345e-15   1.5159354e-17
  5828   4.0699470e-02   4.8115325e-04   0.0000000e+00  -4.6325034e-04   1.9010441e-10   3.9314179e-15   1.5124521e-17
  5829   4.0616924e-02   4.8002956e-04   0.0000000e+00  -4.6048755e-04   1.9000155e-10   3.9244127e-15   1.5089640e-17
  5830   4.0534162e-02   4.7891611e-04   0.0000000e+00  -4.5771319e-04   1.8989876e-10   3.9174185e-15   1.5054709e-17
  5831   4.0451484e-02   4.7781289e-04   0.0000000e+00  -4.5492625e-04   1.8979602e-10   3.9104355e-15   1.5019728e-17
  5832   4.0368589e-02   4.7671889e-04   0.0000000e+00  -4.5212875e-04   1.8969328e-10   3.9034628e-15   1.4984695e-17
  5833   4.0285779e-02   4.7563410e-04   0.0000000e+00  -4.4931969e-04   1.8959065e-10   3.8965024e-15   1.4949618e-17
  5834   4.0202753e-02   4.7455953e-04   0.0000000e+00  -4.4649907e-04   1.8948808e-10   3.8895535e-15   1.4914493e-17
  5835   4.0119812e-02   4.7349515e-04   0.0000000e+00  -4.4366790e-04   1.8938556e-10   3.8826162e-15   1.4879322e-17
  5836   4.0036654e-02   4.7243996e-04   0.0000000e+00  -4.4082517e-04   1.8928305e-10   3.8756900e-15   1.4844103e-17
  5837   3.9953582e-02   4.7139395e-04   0.0000000e+00  -4.3797289e-04   1.8918064e-10   3.8687762e-15   1.4808841e-17
  5838   3.9870293e-02   4.7035712e-04   0.0000000e+00  -4.3510907e-04   1.8907828e-10   3.8618742e-15   1.4773534e-17
  5839   3.9787090e-02   4.6933046e-04   0.0000000e+00  -4.3223471e-04   1.8897598e-10   3.8549842e-15   1.4738184e-17
  5840   3.9703771e-02   4.6831296e-04   0.0000000e+00  -4.2934981e-04   1.8887369e-10   3.8481054e-15   1.4702787e-17
  5841   3.9620337e-02   4.6730461e-04   0.0000000e+00  -4.2645438e-04   1.8877150e-10   3.8412398e-15   1.4667352e-17
  5842   3.9536888e-02   4.6630540e-04   0.0000000e+00  -4.2354942e-04   1.8866937e-10   3.8343864e-15   1.4631875e-17
  5843   3.9453424e-02   4.6531533e-04   0.0000000e+00  -4.2063393e-04   1.8856729e-10   3.8275455e-15   1.4596357e-17
  5844   3.9369845e-02   4.6433439e-04   0.0000000e+00  -4.1770891e-04   1.8846522e-10   3.8207167e-15   1.4560797e-17
  5845   3.9286252e-02   4.6336257e-04   0.0000000e+00  -4.1477438e-04   1.8836325e-10   3.8139010e-15   1.4525200e-17
  5846   3.9202644e-02   4.6239886e-04   0.0000000e+00  -4.1182933e-04   1.8826133e-10   3.8070980e-15   1.4489565e-17
  5847   3.9118921e-02   4.6144526e-04   0.0000000e+00  -4.0887477e-04   1.8815947e-10   3.8003079e-15   1.4453891e-17
  5848   3.9035184e-02   4.6049976e-04   0.0000000e+00  -4.0591171e-04   1.8805762e-10   3.7935298e-15   1.4418177e-17
  5849   3.8951432e-02   4.5956334e-04   0.0000000e+00  -4.0293813e-04   1.8795587e-10   3.7867657e-15   1.4382430e-17
  5850   3.8867566e-02   4.5863601e-04   0.0000000e+00  -3.9995606e-04   1.8785417e-10   3.7800147e-15   1.4346647e-17
  5851   3.8783686e-02   4.5771775e-04   0.0000000e+00  -3.9696548e-04   1.8775253e-10   3.7732771e-15   1.4310829e-17
  5852   3.8699792e-02   4.5680756e-04   0.0000000e+00  -3.9396542e-04   1.8765090e-10   3.7665523e-15   1.4274975e-17
  5853   3.8615884e-02   4.5590543e-04   0.0000000e+00  -3.9095586e-04   1.8754937e-10   3.7598415e-15   1.4239089e-17
  5854   3.8531862e-02   4.5501234e-04   0.0000000e+00  -3.8793881e-04   1.8744789e-10   3.7531444e-15   1.4203170e-17
  5855   3.8447826e-02   4.5412731e-04   0.0000000e+00  -3.8491229e-04   1.8734646e-10   3.7464609e-15   1.4167220e-17
  5856   3.8363777e-02   4.5325130e-04   0.0000000e+00  -3.8187728e-04   1.8724505e-10   3.7397903e-15   1.4131234e-17
  5857   3.8279713e-02   4.5238332e-04   0.0000000e+00  -3.7883479e-04   1.8714373e-10   3.7331345e-15   1.4095221e-17
  5858   3.8195637e-02   4.5152437e-04   0.0000000e+00  -3.7578284e-04   1.8704247e-10   3.7264928e-15   1.4059178e-17
  5859   3.8111447e-02   4.5067342e-04   0.0000000e+00  -3.7272341e-04   1.8694127e-10   3.7198652e-15   1.4023106e-17
  5860   3.8027243e-02   4.4983048e-04   0.0000000e+00  -3.6965652e-04   1.8684012e-10   3.7132518e-15   1.3987006e-17
  5861   3.7943127e-02   4.4899554e-04   0.0000000e+00  -3.6658116e-04   1.8673897e-10   3.7066523e-15   1.3950876e-17
  5862   3.7858897e-02   4.4816858e-04   0.0000000e+00  -3.6349835e-04   1.8663793e-10   3.7000677e-15   1.3914721e-17
  5863   3.7774654e-02   4.4734961e-04   0.0000000e+00  -3.6040809e-04   1.8653694e-10   3.6934976e-15   1.3878539e-17
  5864   3.7690298e-02   4.4653860e-04   0.0000000e+00  -3.5731037e-04   1.8643601e-10   3.6869423e-15   1.3842331e-17
  5865   3.7606030e-02   4.4573557e-04   0.0000000e+00  -3.5420520e-04   1.8633508e-10   3.6804008e-15   1.3806096e-17
  5866   3.7521748e-02   4.4494048e-04   0.0000000e+00  -3.5109359e-04   1.8623425e-10   3.6738750e-15   1.3769840e-17
  5867   3.7437354e-02   4.4415335e-04   0.0000000e+00  -3.4797354e-04   1.8613348e-10   3.6673643e-15   1.3733560e-17
  5868   3.7353048e-02   4.4337417e-04   0.0000000e+00  -3.4484806e-04   1.8603276e-10   3.6608686e-15   1.3697257e-17
  5869   3.7268729e-02   4.4260191e-04   0.0000000e+00  -3.4171414e-04   1.8593205e-10   3.6543876e-15   1.3660931e-17
  5870   3.7184297e-02   4.4183858e-04   0.0000000e+00  -3.3857479e-04   1.8583144e-10   3.6479224e-15   1.3624585e-17
  5871   3.7099953e-02   4.4108117e-04   0.0000000e+00  -3.3542802e-04   1.8573088e-10   3.6414727e-15   1.3588218e-17
  5872   3.7015498e-02   4.4033267e-04   0.0000000e+00  -3.3227482e-04   1.8563038e-10   3.6350384e-15   1.3551832e-17
  5873   3.6931130e-02   4.3959107e-04   0.0000000e+00  -3.2911620e-04   1.8552989e-10   3.6286188e-15   1.3515423e-17
  5874   3.6846750e-02   4.3885637e-04   0.0000000e+00  -3.2595017e-04   1.8542949e-10   3.6222159e-15   1.3478999e-17
  5875   3.6762258e-02   4.3812956e-04   0.0000000e+00  -3.2277873e-04   1.8532915e-10   3.6158288e-15   1.3442558e-17
  5876   3.6677854e-02   4.3741062e-04   0.0000000e+00  -3.1960088e-04   1.8522886e-10   3.6094576e-15   1.3406099e-17
  5877   3.6593439e-02   4.3669856e-04   0.0000000e+00  -3.1641762e-04   1.8512858e-10   3.6031020e-15   1.3369623e-17
  5878   3.6509012e-02   4.3599336e-04   0.0000000e+00  -3.1322897e-04   1.8502840e-10   3.5967630e-15   1.3333133e-17
  5879   3.6424573e-02   4.3529501e-04   0.0000000e+00  -3.1003391e-04   1.8492828e-10   3.5904403e-15   1.3296627e-17
  5880   3.6340123e-02   4.3460452e-04   0.0000000e+00  -3.0683447e-04   1.8482820e-10   3.5841339e-15   1.3260108e-17
  5881   3.6255762e-02   4.3392086e-04   0.0000000e+00  -3.0362863e-04   1.8472814e-10   3.5778432e-15   1.3223573e-17
  5882   3.6171289e-02   4.3324404e-04   0.0000000e+00  -3.0041741e-04   1.8462817e-10   3.5715698e-15   1.3187027e-17
  5883   3.6086906e-02   4.3257404e-04   0.0000000e+00  -2.9720180e-04   1.8452826e-10   3.5653132e-15   1.3150470e-17
  5884   3.6002511e-02   4.3191086e-04   0.0000000e+00  -2.9398082e-04   1.8442840e-10   3.5590733e-15   1.3113902e-17
  5885   3.5918106e-02   4.3125449e-04   0.0000000e+00  -2.9075546e-04   1.8432855e-10   3.5528499e-15   1.3077322e-17
